"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Solomon Islands","SLB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","173.435848254969","187.369503414404","184.760133036498","","301.251679503788","235.333016810426","308.255768594121","453.787942277986","385.815463614959","414.248651093387","448.070035138772","515.664680106408","678.825745047787","794.520360342164","814.553243577862","781.352610961889","711.367671394659","690.398179160938","611.000925116251","529.253715542821","541.162570114704","599.068006460558","569.404555642275","688.514576377005","709.646389694179","815.494636195592","886.135441780755","1153.44753374033","1306.73752977948","1381.80090032119","1385.57053065883","1171.42786378531","1215.16735439827","1017.61375675438","965.76567510246","795.601533812388","788.613119344058","867.107172185448","1014.855280274","1119.6932966279","1260.28940393632","1388.96387714065","1428.50567310858","1604.20582993513","1938.89118680079","2141.82152227309","2248.61493505117","2274.88786574405","2167.11992829078","2225.48684209273","2332.84421585545","2411.86292635277","2344.23163406448","2258.40036455455",
"Sierra Leone","SLE","GDP per capita (current US$)","NY.GDP.PCAP.CD","138.938639928686","139.363569743324","143.4726482737","143.620306755701","150.748970879357","143.280492367138","147.15582102386","134.317456729551","124.75745824962","151.740796376573","158.261487259653","149.907234638136","163.013286782826","197.446522637728","218.079268532849","223.674863513011","191.741323741529","218.191800605492","296.444144879811","334.803897166003","324.830395132127","321.822778852153","365.904485194525","274.90177928366","293.315724581217","225.183191310296","125.152126511172","173.670345976015","253.831209992257","219.294602270747","150.388997452047","179.361210312569","156.403103874074","177.59726281034","211.592232244682","202.316042811522","218.366890204629","196.115381680372","153.458491996581","150.006424578628","138.698722497148","229.37565952613","252.396006970341","266.446905426105","266.569371315474","292.349066330563","323.389018440273","360.371660481482","408.481008463935","391.200942951228","401.834876099443","448.337662148696","566.378235059355","716.835826906915","714.699795733977","588.228862794816","501.415165523953","499.380974567747","533.991533265984","527.534174544671","484.521267483585",
"El Salvador","SLV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","274.175259503141","282.189733068525","288.18699031465","290.025602994465","293.387951467695","308.439870124849","314.615682509032","326.769770202027","363.829635345497","410.289501521456","453.492451540898","548.152022315202","678.039258712384","706.615501146571","767.799243958328","778.448009043515","736.59114672011","717.543890387178","729.738710359514","751.725021407128","769.80357530977","753.979928189593","781.060007329013","816.219982845253","840.712335942259","914.131794738884","983.181504214564","1073.31025250137","1216.70084098324","1380.70837459609","1585.10889560143","1684.78450487114","1778.8363374756","1886.35996566952","1930.6274566566","2001.54004887966","2072.3015906358","2124.10181983345","2209.4972451963","2278.4303299528","2428.56911061307","2631.82214677612","2786.15792171718","2933.3942401921","2858.48334388385","2983.2288061357","3266.01258790059","3428.40933246681","3509.52813211969","3589.04129608885","3705.57970353453","3805.99568574434","3910.25596873198","4052.62477533742","4167.73093878563","3798.63652082321",
"San Marino","SMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40864.3254697731","36604.4933810621","38730.8030430952","41464.7464336905","51270.1292257065","59558.7727178495","60900.5432888271","64261.0327257484","72697.7059863324","78643.5506479242","66703.2182274656","60254.7763024869","57297.5133143063","49988.4636311454","51570.9839547083","50817.3308247802","42662.9026513461","43828.2324609315","45399.0290605549","48996.592248824","47731.2085399347","",
"Somalia","SOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","65.4797161127203","68.1063969710067","70.8130489706682","73.6072042568089","76.4803984686038","79.4288131599353","81.8711142362567","84.1989645808447","86.5503216195445","90.4579762259085","93.6546804964154","95.3538884951686","119.818206642189","144.344552548908","128.703339965476","183.195364909792","188.661068923787","103.818609194054","105.11333351228","100.194060938495","96.0960667990751","107.37212702214","117.193535405213","110.884783979098","119.174817325897","131.817364072182","138.096050356055","147.151476967847","148.216672024135","153.140710387238","126.924973244299","","","","","","","","","","","","","","","","","","","","","","","297.955357765961","295.266609940492","293.455171889408","295.967392639046","309.054380310838","314.542677978565","320.03814830565","309.415454618032",
"Serbia","SRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2207.4505980581","2864.0847269944","3380.04141638289","2571.17271041453","2571.30403953333","914.785719885861","1727.28119565526","2283.84668494941","3005.42635224484","3502.80292389567","3720.47915467431","4382.61727851692","5848.47640545105","7101.04014116862","6169.11419477823","5735.42285659849","6809.15980400146","6015.94522756969","6755.07367461629","6600.05680854589","5588.98072768556","5765.20076202711","6292.54362926707","7252.40185773992","7411.55864879005","7666.24447595921",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.857801531519","130.82384424484","138.433869395522","154.849860917073","147.606724965445","160.436480209881","168.892178814848","162.858634460947","169.812828552931","189.285282766653","217.028150773194","214.980576300294","236.475517781415","294.478165439512","373.6427467843","401.293245487121","422.889011872231","452.389200131204","486.628518417217","568.604334505273","696.428766347032","943.481292043653","843.919553079561","714.456265529433","606.608710288611","559.295900698849","559.995408836237","619.555186022533","618.239410745446","597.723620043392","655.324548952449","644.641905032691","627.70713764726","572.534582994561","543.874147774067","614.709287611285","617.314284464563","623.639265208521","587.848999292209","579.388702891236","602.060881227491","560.049831589048","594.778780570513","725.774853287012","878.985569395616","1016.74279133197","1174.9999837936","1327.43133994035","1482.5432080096","1374.66851865362","1593.49850839197","1742.01901803099","1777.60633592922","1841.64333272427","1862.42366520068","1659.22090903778","1508.85530385652","1564.73839750697","1597.3589630722","1599.59257504468","1484.6406363922",
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1669.49375170405","1337.88223052413","1535.70689187913","1516.40437759013","1179.73971108066","1779.47036531513","1322.82036383331","1119.65143716565","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.884200278445","130.846283125801","138.45792212525","154.874187156197","147.637817624275","160.463613162621","168.919083936595","162.886130133222","169.834746047665","189.302319431553","217.04429778147","215.008609771087","236.52725654468","294.535198688988","373.698907676603","401.354467999868","422.946040726702","452.482609545928","486.773402957172","568.846834320732","696.69106033146","943.704634557","844.135955368334","714.68683777248","606.861995150076","559.59009930839","560.368351377972","619.994087415574","618.738715564068","598.253904281771","655.957053485114","645.268576691364","628.432177329127","573.321871550974","544.66548517602","615.506300323877","618.079968594516","624.482006811891","588.746300171762","580.285274377536","602.917955394667","560.900989182897","595.710104326682","726.6776337197","880.029444998327","1017.84855489392","1176.18153193171","1328.58421322185","1483.56177242454","1375.52842005517","1594.44963575786","1743.04144855828","1778.58987146309","1842.87604962489","1863.634050079","1660.44910944853","1510.11209575963","1566.04862789792","1598.68774411575","1600.88101451053","1485.50019399047",
"Small states","SST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","461.031912281972","509.388633273881","589.369664400707","721.371343086045","1100.59005796568","1230.37469030287","1379.41956476892","1538.45569567686","1624.29468240496","1978.12353388453","2581.3206087281","2614.04043865488","2548.04417135892","2414.12602966776","2342.62832504623","2209.67743125618","2124.04108353131","2376.3893292729","2564.54728956763","2616.26818878813","2973.44029233094","2982.02041598974","3120.5879983664","3030.54312797161","3140.15841116202","3518.44674962082","3684.42783161449","3880.75332916281","3818.02354631489","4028.96241741251","4390.92663273699","4345.32762355671","4583.77105308163","5403.05711568095","6400.85216270756","7492.65700421277","8557.89867385944","10043.8989568291","11834.0405846224","9919.76831100267","11168.4909838558","13208.0488976449","13520.6430157934","13817.6211442635","14010.7252018539","11755.3452767039","11362.5046495717","12064.0208442303","13038.1042638556","12612.7243273549","10854.9833346953",
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","524.669872100335","577.628403970454","678.737963932546","745.320299910865","866.504995638803","883.097041341426","896.867791263475","1098.75521904166","1067.90805262233","1090.26076257543","1254.54159767468","1330.62011395181","1564.768547927","1770.46768807179","1584.77565743788","1700.09799666364","1813.80743359704","1953.5132573676","1987.57970166818","2157.84044569668",
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","346.163198666065","363.95832558894","382.20563749202","403.757072560868","419.649854652524","468.627921894333","562.907542399196","634.791887779609","676.901761599322","714.159978436302","747.161113919647","815.210031687566","847.904497604014","930.237019295327","1133.23102871442","1295.81275714437","1412.21235427393","1793.65802784294","2053.87835343463","2180.72269010607","2211.21405386462","2468.4570616198","2535.13868455394","2438.70796782617","2368.92756674947","2368.18975900346","2381.50604196903","2571.9557098729","2985.5198430352","1366.46838688231","958.612332137947","1084.96425017373","961.826471860751","1001.72116282662","1391.62015383495","1565.21202336887","1921.90543949937","2039.83684343796","2415.742065684","1904.44517958318","2012.28165067815","1750.57673687227","2267.75398376931","2611.37749349033","3006.18323287406","3590.64818332412","5197.74790651499","5744.75972670722","6831.98362206284","7408.36078641818","8255.87487222955","8263.20380320348","9200.97478600343","9402.1644191114","9471.92200052426","9168.23715664009","5872.78942866166","6295.56056173578","6938.08698147294","7261.16560953824","6491.13906538498",
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2405.53516040785","2691.19565226261","2920.91754234186","3102.29685877712","3771.35951578288","4819.12555470987","5196.94037965932","5146.67107827084","5538.61646477184","5643.6751092567","5413.15062068807","5717.21708969017","6533.55321303732","8712.69879312059","10671.8218610632","11685.7548224391","13159.7594413964","16085.611523338","18677.2927109318","16531.6705140706","16750.7974416083","18361.5694760083","17481.8954435252","18260.0157710019","18674.3440568625","16310.9884090005","16508.6703604932","17504.2113407628","19364.6201036458","19273.2539541229","19156.8896116995",
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10730.4510136379","10815.1110457688","10454.9656390657","11175.7710286265","11452.7831245082","10201.3035366727","10479.7596309273","11777.1556578814","14849.0372415032","17233.1385611279","18098.9085440003","19672.9655554146","23787.6465566688","27483.3371698569","24694.2304876707","23509.5431355463","25095.1322896197","22643.1002515007","23496.602499332","24214.9220717273","20881.7669299329","21663.643413767","23455.9447259222","26104.1027889949","25942.9547741436","25517.33066526",
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD","2114.00297269192","2288.92170111915","2468.69458903006","2657.02250478203","2941.04889945204","3206.09917020339","3454.42978938679","3720.92684527721","3926.40900146965","4234.16134821018","4736.21715377766","5132.71160742552","6027.12849917337","7301.215425886","8089.91458466682","10117.3066842673","10868.2757657546","11448.6193912266","12620.5186141512","14877.1642883549","17097.8326512095","15586.4300780047","13738.9722980374","12608.2291505865","13099.0208341765","13666.8577454736","17981.0194119405","21792.5589059822","24534.6938164191","25662.2205892506","30593.6724447761","31822.8038482367","32800.9826867546","24425.2849281118","26083.6143874838","30282.9639200066","32998.9681608432","30312.4875993103","30596.5272048832","30941.0793624668","29624.9126748618","27247.857734793","29899.1952495081","37321.7979047059","42821.6731423358","43437.0631164776","46593.6021646111","53700.0053363063","56152.552340314","46946.9602719954","52869.0442891587","60755.7595508465","58037.8213192173","61126.9431963979","60020.3604576572","51545.4836095322","51965.1571531985","53791.5087298403","54589.0603860606","51939.4297445291","52259.2973756664",
"Eswatini","SWZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","104.214055811225","125.311491894503","131.162089528268","151.501704361161","177.9669161218","187.948370470312","200.246112320211","189.377102112431","196.30217371348","251.75083200315","260.028979051307","307.368871916887","321.069430537678","471.569078803952","545.257617093698","576.883872766362","528.584253816049","571.246828268655","619.542432514749","725.112672810529","922.001649412919","938.174818152314","853.549917822489","851.596268383168","732.29622039224","515.072560342456","620.712035692557","780.268542333656","894.33958018379","872.782938295471","1355.38900074707","1367.78319552771","1481.86118053922","1528.89244383416","1563.74950694899","1833.09931612518","1695.13477490516","1781.88852291683","1609.21409301843","1557.06333059591","1728.71049762741","1521.76912115585","1405.448752178","2148.63253981732","2699.13077186575","3083.83820178977","3176.69113970673","3327.44506589274","3137.38715075429","3385.85893520002","4168.48951837194","4496.61296226253","4527.68157283177","4230.32848638572","4038.55354029316","3679.81979771244","3425.52875915589","3914.42183869146","4105.89721234628","3894.66963029858","3415.45944624473",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27997.2898302635","28460.3326151186","27942.8805401415","33043.6883812669","32274.8905524359","31616.6816992667","29369.0568278169","29160.1038110689","","",
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD","288.057842014677","270.279362820574","287.044788426874","308.19526439697","332.305003111975","328.484900958875","337.646246557856","333.233812466557","314.351064841473","314.179852817028","343.881182121191","401.608039515583","546.951061288794","648.53192405897","744.506941901819","806.23264447194","814.474737986674","1044.35306798524","1376.54657947199","2030.13590345467","2329.35335798995","2419.03441901133","2296.30772927437","2280.45155062171","2338.07565218555","2588.55280379525","3165.94503803531","3638.98801125089","4128.1182318366","4407.20093965686","5302.84372714198","5314.66312816659","6128.44556922114","6559.12999396324","6555.5044074812","6748.93110885887","6583.20101813288","7280.98962117856","7715.91814709341","7747.61215872072","7578.85105298845","7663.13708026446","8331.2619970042","8524.96123557779","10176.6587120064","11092.5107357824","12014.3998729502","12154.8299372808","11122.8620677142","9706.95605963959","10804.6844747547","12189.0951601357","12006.68296237","14765.6739800428","14700.3343408386","14745.3414620288","15068.6203494184","15906.0839118192","16390.8249080053","16198.5174764957","11425.0929292519",
"Syrian Arab Republic","SYR","GDP per capita (current US$)","NY.GDP.PCAP.CD","187.537292262907","200.183484083885","227.78833689043","238.437637605324","257.578164667339","273.962221828686","241.712201275402","275.267692889966","295.44991360302","365.693406832148","337.039424645539","394.142028160483","449.943466240096","460.294479373121","708.420836479297","905.949968490687","979.328268236075","954.762885178712","1112.61212762401","1151.17500522302","1462.63001389059","1677.1257006043","1699.53298254599","1769.74006220181","1700.47618375851","1540.43664670637","1208.00431524223","999.592258688137","902.550097413835","815.648853952037","988.948910538464","1012.98697920731","1004.99685721228","1009.6488982816","725.567553703864","794.44520838125","934.62264837275","955.844452637903","974.438949186449","991.250399587576","1177.62933949268","1258.44777197838","1263.25541777434","1253.39514553421","1407.17826648583","1571.73823581697","1748.90577186614","2032.62318256619","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16625.488923904","15785.9621179509","16384.9008317338","18181.0925156314","20533.1890280686","24559.1447234129","25457.9765000165","27650.1153846154","22020.348855416","21029.6956335354","21839.0099187918","21345.0259782194","21715.3139665448","23778.5191258375","26183.8850440535","28241.479293178","27545.1287854295","29553.1366979053","31350.8666282662","23879.9266491038",
"Chad","TCD","GDP per capita (current US$)","NY.GDP.PCAP.CD","104.471718929774","109.129250541736","114.581806596806","116.776543941781","120.820654687922","125.975478772857","128.342693976729","130.960782770981","129.731950795287","132.169979986681","128.791773595068","134.686332529714","153.443964456279","165.613494037592","163.136543315814","211.468197007644","207.528822135755","219.813694814865","256.823871349247","227.080003317318","228.822484409529","190.107208963518","176.84232644808","172.260217658847","185.394337119184","202.745556775734","203.501250883222","214.938182340033","265.240971286652","248.303375662058","291.553357322654","304.874472521182","296.039696568968","222.923183217462","173.990272419466","206.26065256048","221.673040069621","205.862695808741","224.553739501648","190.559071876625","166.175708881786","197.146082103195","221.416536911391","292.600880182047","454.336365239401","658.566973042801","710.396398684645","799.603741996266","929.382751892261","803.686388398795","892.568869694168","984.736130484829","967.352948812122","979.811742616759","1020.28797948927","776.019752284262","693.449767448537","665.948884859102","726.151007088549","709.54004317463","614.465189935689",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","90.626200226775","79.6115494288344","71.996193953344","76.0053799347975","85.9983570999862","97.9041741286194","104.244748885101","98.4095952907833","96.7480682036794","105.721564412165","114.676754343362","120.021128850716","132.806419308456","163.321227701821","180.290606908814","198.798529037613","198.271960336857","225.476322795845","214.871117582751","244.999635532147","278.431322850684","292.531465381206","301.836389159341","311.440129484029","332.745108994232","358.867532209188","351.889411951349","341.496517503606","372.193055091616","395.585797616721","417.283344716475","446.077819982455","492.958981586337","534.08443529855","634.232521495976","773.05506857148","877.177482645862","897.826285911661","813.604170685421","885.581028943262","964.535974867791","1017.95594190526","1118.59254499514","1254.14404867771","1442.499348359","1657.90363133971","1982.33314194656","2490.38836690068","3124.30363916856","3366.26998519815","4049.42251117935","4907.54372204997","5432.81640057235","5953.11244470912","6370.39975511204","6588.03158580144","6679.2515937779","7248.2296158156","8051.81254849733","8280.23469622092","8378.63093968804",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2299.19938536611","2214.3721334924","2339.88427609187","2318.47230555862","2175.82227882011","2155.8951277383","1933.85060677069","2130.32659647373","2190.79690203529","2257.62472015617","2181.33837778313","1891.06163515376","2057.39141257395","2096.22944712314","2357.59086953243","2897.75726676884","3749.13694994078","4689.90099190952","5663.70517582287","7270.74282051529","8975.4902056453","7093.37331942804","8289.88600898491","10017.7251138494","10406.4849625593","10973.1648761402","10319.4368553963","8008.23026112438","7665.38379691147","8553.53233570547","8868.02880999417","9002.29760099665","8368.47661646182",
"Togo","TGO","GDP per capita (current US$)","NY.GDP.PCAP.CD","76.6386966178104","79.1202816529452","81.9944440812139","87.7922979453762","99.9378893887589","109.620120649437","121.834175439114","124.878857131216","124.349763954504","131.570191772583","120.053880870366","131.098435850626","149.350828711501","176.473816398963","237.814218072906","256.102144117792","251.326530735178","308.695342649041","319.941808458612","337.449679789145","417.669139876884","342.190696121834","281.810552248143","252.973785957241","228.648692582517","234.356109981473","315.462122145632","359.790724421822","385.425418755934","367.792584109987","431.450388393856","414.781437351068","429.042360955801","306.151247376532","238.465453459228","309.818293556622","336.977003891945","334.143842398366","342.657904201102","329.816469698975","302.958591951416","292.823103529291","328.398107277437","396.920579751545","413.329866159356","406.562366042383","408.057117336142","449.738250451153","546.35037020228","540.608712584616","534.04478262418","587.097492827983","571.806723944167","621.398853574683","640.934219628827","570.909967175308","803.1518934041","830.745276651438","901.523016898937","893.352454121675","914.950582595136",
"Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.76747498819","107.498000971957","113.782849798549","118.143906991999","125.938694169401","137.91864667231","161.005521595517","166.923063418933","174.784753754061","186.879167529008","192.127686001108","194.266670952522","209.374780691917","269.887959183304","332.175269901396","351.619335819513","391.569389821531","445.420852493951","528.626755130957","589.885059996931","682.929972776379","721.05934481239","742.851232619121","798.080449924439","818.038933525859","747.703437345799","813.45150453102","936.780458315873","1123.43764273139","1295.46472202503","1508.94246991043","1716.41541952704","1927.88260333504","2209.36303047747","2491.42783631948","2846.58683404849","3043.98031418826","2468.18472987515","1845.82886964502","2033.25800929259","2007.7352707452","1893.26423865967","2096.18780236208","2359.11683054367","2660.12683458135","2894.06265596401","3369.54319807344","3973.01717157725","4379.65878719505","4213.00665375142","5076.33987220163","5492.12149993341","5860.58147053475","6168.26135569944","5951.88348654008","5840.05306687798","5993.30551610045","6593.81835157138","7296.87960772339","7817.01152157855","7189.04183501668",
"Tajikistan","TJK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.63245735304","250.340885777157","391.943768487842","293.98040221846","267.432962900242","213.544144308394","178.361251487267","155.18851774477","219.040245556382","177.559628667509","138.429146735759","171.048064575398","190.002677638953","237.757335195414","311.627231254541","340.583183232527","408.838413523407","526.643288270494","715.8657062687","676.12351106337","749.552412285997","847.382432066315","969.296103880894","1048.22560182624","1104.17235837941","978.404981180605","807.10258610434","848.672379903239","853.218873401321","890.544402355733","859.137961121368",
"Turkmenistan","TKM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","684.222691730382","861.784627070225","838.566577218499","865.786831874633","","410.272926371651","832.753854665504","623.241905699354","590.281221132054","554.833915655583","562.641702559869","590.387131521453","548.687913342692","643.1909754292","774.482151976644","967.887435334475","1283.90878153306","1453.91778376026","1704.41538021505","2136.47210126331","2600.36875786979","3904.46530148983","4036.45680478876","4439.20212759739","5649.96210595541","6675.17805486958","7304.28577118881","7962.24492480061","6432.68532538494","6387.68257527254","6587.09260439788","6967.37504258806","7612.03518009452","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (current US$)","NY.GDP.PCAP.CD","365.69525010959","376.089531362663","418.736833321889","410.037501355139","444.760799374412","460.881616695652","492.153558181431","490.785590610133","514.497754302343","561.400477788767","595.546376047763","647.284767092777","708.64099259793","913.162994039993","1169.66928602505","1192.29041574387","1296.67789485668","1395.2042312619","1542.98991693341","1804.13686810949","2137.22610447801","2419.8200857459","2195.2568119098","1874.40950217932","1842.24030114059","1860.52597663563","1828.26954468367","1889.84705749551","2094.04722001311","2250.67130545521","2599.22446184839","3179.06988952431","2943.05297875458","3338.85732613468","3750.15311994869","3930.87935461165","4201.93503573452","4534.7454747547","4490.56356346195","3956.80021383133","4312.57497930291","4136.45654213848","3627.94922576427","3649.52934809322","4171.3911872118","5014.23194279994","5823.43767758144","6812.36680500596","7861.74127802629","7278.97479925925","8991.0870256396","10139.6205875442","10123.7257806194","10261.5510676029","10350.1589884865","8482.60045117527","8186.54024247359","9035.98200601738","8730.54650881289","8512.73953355183","7026.63594320428",
"Timor-Leste","TLS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415.085948577851","529.793700497329","508.791165916512","517.786001625999","453.48069584078","464.524032036015","446.457576809974","523.73753845085","614.435754973338","676.618330686614","806.413526264338","947.510766704337","1013.0428719455","1210.03999001117","1232.45399729038","1332.79177192229","1353.74681474203","1286.40678538681","1230.22528046689","1560.50861482306","1381.17566036276",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","209.117051551882","210.89263523991","223.296381169472","239.473759237021","260.612696277872","285.511431979354","319.590709209142","372.159309654756","480.139080530742","712.649122250853","809.116657800411","970.036959356083","1088.52786200439","1138.86467074572","1372.26918520649","1595.43048004986","1502.8806426404","1672.15584177078","1822.91335247428","1867.73969224061","1959.19733267464","2101.62622360905","1731.94665066913","1610.06591903264","1562.22639710718","2143.56762307984","1034.96945283697","1093.37290794676","1082.52752349845","1095.80951454098","1255.39812460314","1411.46277203954","1458.28771050782","1450.56400310932","1560.30749725583","1624.15931257064","1602.20655893576","1516.21060050408","1632.22266446086","1906.3421969818","2207.70657645195","2522.94786888428","3066.37253990294","3733.16947445182","3537.57174518203","4009.76364510489","4455.70708985465","4831.59802960104","4435.89208037724","4284.52391522167","3771.95350890919","3763.57319060568","3647.48307555904","3357.6418221127","3361.9129900998","2938.37802391637",
"Tonga","TON","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","368.052238087436","336.625464674703","378.238047074363","455.105015242606","484.084945563313","572.898451381248","666.295705510559","662.866430337718","649.312579627507","685.001594377678","639.629625484337","724.863209521298","865.870072040313","1127.55061070008","1121.21346771777","1194.54103416891","1388.04050110623","1436.78369095862","1449.30600269019","2047.13843067308","2176.38129609347","2307.13096227661","2225.10067495677","1973.54479534806","2043.75104613193","2091.11300904714","1839.08686653094","1845.66912653498","2030.7754685692","2301.65411507959","2594.41873934395","2873.0766372279","2910.14512180299","3331.54655465772","3006.60634375505","3527.95234170016","4002.81377065344","4581.78324469272","4428.14652130855","4354.24436028041","4336.23960272654","4157.87724876095","4513.4325306349","4740.70027224476","4903.01213835449","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","82.3453989059088","86.0460827574313","89.9113280369833","98.9785796336555","110.874643897349","116.48449853533","95.7995482233566","103.062636613104","105.614406259986","113.5083829235","120.128791672743","124.907441186713","122.746139971717","137.157725692763","162.375554725052","169.813559097071","161.905302836418","183.114196954556","203.485049844429","222.568211449007","262.077252887994","271.314700748083","274.134306039334","283.432353514784","275.588605513277","292.809357475961","303.084336740907","328.986146070559","345.6574501708","341.14231141868","359.231709390693","312.657703569974","324.907324826494","314.998460000626","349.86346946722","380.35370103308","407.751551825926","419.319788083275","416.9828765771","438.310721012017","453.237604097344","455.858124914936","469.712186027703","538.711135990329","613.94779740106","691.692617164966","774.863798619305","959.305126399096","959.461199508317","1041.99440104998","1257.4994448357","1368.94460800212","1366.11542051664","1383.56000498018","1496.00790990771","1543.48994769372","1652.19599968643","1867.50548175074","1894.16909298831","1959.34225646867","1804.91762262971",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.884200278445","130.846283125801","138.45792212525","154.874187156198","147.637817624276","160.463613162621","168.919083936596","162.886130133222","169.834746047665","189.302319431553","217.04429778147","215.008609771087","236.52725654468","294.535198688988","373.698907676603","401.354467999868","422.946040726702","452.482609545928","486.773402957172","568.846834320732","696.69106033146","943.704634557","844.135955368334","714.686837772479","606.861995150076","559.59009930839","560.368351377972","619.994087415574","618.738715564068","598.253904281771","655.957053485114","645.268576691364","628.432177329127","573.321871550973","544.66548517602","615.506300323878","618.079968594516","624.482006811891","588.746300171762","580.285274377536","602.917955394668","560.900989182897","595.710104326682","726.677633719701","880.029444998327","1017.84855489392","1176.18153193171","1328.58421322185","1483.56177242455","1375.52842005517","1594.44963575786","1743.04144855828","1778.58987146309","1842.87604962489","1863.634050079","1660.44910944853","1510.11209575963","1566.04862789792","1598.68774411575","1600.88101451053","1485.50019399047",
"Trinidad and Tobago","TTO","GDP per capita (current US$)","NY.GDP.PCAP.CD","631.706584701324","676.401178353489","704.223158183224","760.39788534596","788.69664704446","807.869838096908","787.338406706973","823.55630854429","815.327108526932","831.426912964797","869.354117016111","938.269947020058","1119.0380732508","1332.78152981025","2049.24730116959","2416.24831398312","2439.17747252159","3020.24294095194","3381.23453655542","4306.78188901075","5748.67349531948","6345.00108743359","7268.10586844211","6821.85030635171","6715.60687269515","6302.60922650931","4051.47656838151","4016.44977093772","3734.46171446162","3564.3569350488","4150.2848612054","4318.50242806404","4398.49512299128","3754.80037180601","3959.26287308279","4249.09437348112","4579.97810520482","4554.35645824129","4790.1237380834","5387.16438588431","6435.13421201268","6939.82847117988","7053.08737085832","8807.86606828197","10293.8692465675","12327.2807128582","14102.5932894722","16539.8907485461","21204.0081810259","14514.2406135579","16683.3930629542","19034.1207062684","19157.4597728795","20143.5454060659","20270.933769027","18214.460619356","16250.6286879928","16173.7400502023","17037.8623561897","16637.1629387697","15384.0394609875",
